dataResourceName,year,month,locality,decimalLatitude,decimalLongitude,stateProvince,scientificName
iNaturalist Australia,2024,3,,-29.8624,150.57722,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2025,11,,-27.525214,153.092667,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,1,,-27.529449,153.105384,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,1,,-27.50675,153.085495,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,8,,-27.527085,153.091614,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,10,,-34.730751,138.854726,South Australia,Phascolarctos cinereus
iNaturalist Australia,2021,10,,-37.653524,143.925212,Victoria,Phascolarctos cinereus
iNaturalist Australia,2026,1,,-38.706845,145.874485,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-27.539483,153.03307,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,4,,-27.527683,153.092991,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,10,,-26.271015,152.025119,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,4,,-27.528063,153.093674,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,3,,-27.529968,153.105178,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,1,,-27.546843,153.1682,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,11,,-30.520513,151.519445,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2024,8,,-38.081626,141.726796,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,12,,-38.383036,145.293255,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,2,,-34.827229,138.73686,South Australia,Phascolarctos cinereus
iNaturalist Australia,2024,8,,-27.903888,153.380781,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,12,,-27.509376,153.107761,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,3,,-27.536059,153.056806,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,12,,-35.16681,138.582864,South Australia,Phascolarctos cinereus
iNaturalist Australia,2024,7,,-27.456833,152.401375,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,10,,-38.354812,146.388227,Victoria,Phascolarctos cinereus
iNaturalist Australia,2022,8,,-34.903932,138.708058,South Australia,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-28.637419,153.629524,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2023,12,,-37.924188,147.730547,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,10,,-27.527283,153.107383,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,9,,-30.522216,151.517344,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2023,9,,-27.510381,153.094654,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,2,,-27.638774,151.985436,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,10,,-27.525917,153.09255,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,3,,-35.006489,138.647918,South Australia,Phascolarctos cinereus
iNaturalist Australia,2026,3,,-27.55267,153.045656,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-27.539771,153.033118,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,5,,-27.52716,153.091732,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,5,,-27.959944,152.580205,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,7,,-27.526846,153.090457,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,8,,-26.399767,151.820923,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-33.41093,150.778225,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2026,5,,-27.514488,153.075061,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,8,,-27.35845,152.074797,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,1,,-38.671263,146.164187,Victoria,Phascolarctos cinereus
iNaturalist Australia,2020,12,,-28.051814,151.496007,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,2,,-35.045324,138.681379,South Australia,Phascolarctos cinereus
iNaturalist Australia,2023,1,,-27.524947,153.09227,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,10,,-28.384205,153.562303,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2024,10,,-27.525896,153.090553,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,5,,-26.637757,152.012821,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,6,,-38.481689,142.974828,Victoria,Phascolarctos cinereus
iNaturalist Australia,2020,12,,-34.997821,138.751342,South Australia,Phascolarctos cinereus
iNaturalist Australia,2024,5,,-27.546187,153.074407,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,6,,-27.548686,153.059491,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,2,,-38.792152,143.616219,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,9,,-27.283761,152.998927,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,1,,-28.123775,152.955728,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,11,,-27.511014,153.107644,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-27.413655,152.003464,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,4,,-27.508876,153.086004,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-27.506355,153.077088,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,12,,-27.527231,153.090738,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,9,,-27.526469,153.090966,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,12,,-34.088336,150.989987,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2024,5,,-27.512711,153.082367,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,9,,-27.527296,153.107967,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-27.545539,153.07307,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,1,,-27.52682,153.09064,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,9,,-27.529892,153.11066,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,5,,-27.515822,153.083157,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,8,,-27.82383,152.991812,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,7,,-27.52844,153.103279,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,12,,-27.528214,153.109443,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,4,,-27.276159,152.931636,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,10,,-27.525398,153.092194,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,2,,-27.528451,153.093486,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,11,,-34.86113,135.872008,South Australia,Phascolarctos cinereus
iNaturalist Australia,2025,12,,-27.526834,153.090877,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,2,,-35.043328,138.621733,South Australia,Phascolarctos cinereus
iNaturalist Australia,2023,5,,-22.778533,149.79825,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,5,,-36.223362,146.262878,Victoria,Phascolarctos cinereus
iNaturalist Australia,2022,12,,-38.324658,142.365708,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-27.528787,153.10711,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,10,,-27.512941,153.083628,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,8,,-27.546418,153.058279,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,3,,-27.547992,153.059246,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,4,,-37.921601,147.729889,Victoria,Phascolarctos cinereus
iNaturalist Australia,2026,3,,-38.350243,146.405019,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,9,,-27.507459,153.085665,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,5,,-27.545793,153.073231,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-38.35763,146.388637,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,1,,-26.66948,152.740662,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,9,,-27.544087,153.072322,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,11,,-19.121056,146.862405,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,8,,-27.735147,153.101707,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,4,,-27.498523,153.400131,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,3,,-27.547503,153.063172,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,1,,-27.550717,153.057867,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,4,,-27.52679,153.090803,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,10,,-27.455511,152.365508,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,9,,-27.527632,153.103056,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,3,,-27.506586,153.078562,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,8,,-35.017479,138.65726,South Australia,Phascolarctos cinereus
iNaturalist Australia,2022,8,,-26.870236,152.130321,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-28.374042,153.557576,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2023,4,,-27.526819,153.090816,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,9,,-34.83254,138.727076,South Australia,Phascolarctos cinereus
iNaturalist Australia,2024,4,,-27.510825,153.070186,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,6,,-28.817106,153.304486,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2020,2,,-27.551598,153.056859,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,10,,-27.916803,153.37593,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-28.166379,152.599627,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,9,,-38.529255,143.684193,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,5,,-38.058367,141.920662,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,8,,-37.947855,144.41803,Victoria,Phascolarctos cinereus
iNaturalist Australia,2021,9,,-34.919677,138.739948,South Australia,Phascolarctos cinereus
iNaturalist Australia,2023,5,,-27.527288,153.111324,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,10,,-27.650609,152.027209,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,9,,-38.637762,145.715745,Victoria,Phascolarctos cinereus
iNaturalist Australia,2022,1,,-19.123122,146.870558,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,2,,-27.778728,153.149995,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-27.545347,153.067819,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,1,,-38.354066,146.408789,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,3,,-27.530238,153.103269,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,7,,-27.524045,153.093117,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,5,,-27.475746,153.105038,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,12,,-27.508729,153.106514,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,2,,-27.529559,153.104656,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,4,,-38.63023,145.731812,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,11,,-35.808997,145.505342,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2023,3,,-27.526902,153.09216,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,2,,-26.591734,151.807519,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,10,,-27.526931,153.09331,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,2,,-27.529357,153.111314,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,1,,-27.82293,152.992014,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-27.600942,153.163392,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,2,,-27.740355,153.165153,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,1,,-27.54457,153.065583,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,11,,-28.943305,153.274416,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2020,1,,-38.763614,143.476041,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,8,,-27.766212,152.677963,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,2,,-27.527252,153.091394,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,1,,-34.09942,150.82724,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2024,1,,-26.175532,151.769051,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,6,,-27.552018,153.05591,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,10,,-38.495522,142.971014,Victoria,Phascolarctos cinereus
iNaturalist Australia,2022,4,,-27.506273,153.082812,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,10,,-27.549822,153.060127,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-27.544414,153.056086,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,3,,-38.004734,141.560494,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,2,,-28.106754,152.656845,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,2,,-37.595255,143.874747,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,5,,-27.52747,153.111763,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,12,,-27.824353,152.991556,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,8,,-27.526665,153.093167,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,10,,-27.52579,153.09229,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,10,,-38.67128,146.164458,Victoria,Phascolarctos cinereus
iNaturalist Australia,2022,5,,-27.510273,152.789137,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,2,,-27.53098,152.18373,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,2,,-34.825278,135.684722,South Australia,Phascolarctos cinereus
iNaturalist Australia,2023,4,,-27.528302,153.093015,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,12,,-34.887886,138.734915,South Australia,Phascolarctos cinereus
iNaturalist Australia,2025,12,,-38.744805,146.073086,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,8,,-27.552626,153.176826,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,12,,-27.527232,153.109134,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,5,,-27.509065,153.068033,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,4,,-27.53641,153.037383,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,10,,-33.076675,151.0952,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2026,2,,-29.778916,150.978842,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2026,4,,-27.542779,153.055476,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,12,,-35.021888,138.766744,South Australia,Phascolarctos cinereus
iNaturalist Australia,2020,2,,-27.546137,153.069367,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,7,,-28.258216,153.400813,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2022,12,,-27.528887,153.103916,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,11,,-27.527254,153.091991,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,1,,-27.597933,151.891114,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,4,,-27.554328,153.054581,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,3,,-38.384742,145.312577,Victoria,Phascolarctos cinereus
iNaturalist Australia,2026,1,,-34.962375,138.696,South Australia,Phascolarctos cinereus
iNaturalist Australia,2020,6,,-26.640237,152.432806,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,9,,-34.743347,146.522033,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2025,7,,-27.508056,153.081803,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,8,,-27.54713,153.058393,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,12,,-27.54113,153.068811,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,4,,-27.528319,153.092394,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,8,,-27.524414,153.093136,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-27.51306,153.107995,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-27.509758,153.090958,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,6,,-27.527095,153.108164,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,2,,-27.591878,151.731676,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,2,,-27.53098,152.18373,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,10,,-27.547,153.066742,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,1,,-26.582475,151.818252,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,11,,-27.273837,151.685683,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,4,,-27.52798,153.092322,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,3,,-27.452909,152.404279,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,3,,-27.526451,153.090499,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,10,,-27.528335,153.092342,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,2,,-28.22169,152.65918,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-27.41265,152.003144,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-35.671657,137.088803,South Australia,Phascolarctos cinereus
iNaturalist Australia,2021,9,,-38.671242,146.163772,Victoria,Phascolarctos cinereus
iNaturalist Australia,2022,1,,-26.594261,151.863433,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,12,,-35.018792,138.621947,South Australia,Phascolarctos cinereus
iNaturalist Australia,2024,5,,-26.375305,153.037376,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,3,,-34.926405,138.71445,South Australia,Phascolarctos cinereus
iNaturalist Australia,2026,3,,-27.525827,153.090497,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,1,,-27.527195,153.091562,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,6,,-27.511709,153.083663,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,4,,-27.519395,153.102443,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,6,,-27.701741,153.19019,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,5,,-27.528858,153.104915,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,12,,-27.527221,153.109327,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,3,,-27.144567,152.903259,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-27.528387,153.092393,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,11,,-38.668745,145.921662,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,8,,-27.527314,153.102949,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,10,,-34.928711,138.671369,South Australia,Phascolarctos cinereus
iNaturalist Australia,2026,1,,-37.92813,147.671647,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,1,,-27.823963,152.991867,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,8,,-28.156314,152.606143,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,5,,-27.524889,153.093727,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,1,,-27.529617,153.1047,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,6,,-31.47069,152.93106,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2024,12,,-38.717245,143.707322,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,10,,-27.29785,152.980112,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,1,,-27.527268,153.092552,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,12,,-29.720314,151.011847,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2026,2,,-27.511437,153.083417,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,9,,-26.421045,151.96548,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,4,,-38.285136,145.101168,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-34.109383,150.811603,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2023,1,,-38.054694,144.143809,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,5,,-27.401985,153.438256,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,4,,-27.528428,153.10327,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,10,,-27.527079,153.109958,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,4,,-27.526796,153.091458,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,1,,-27.527021,153.091826,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,4,,-38.836088,143.515765,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,5,,-34.892599,138.721185,South Australia,Phascolarctos cinereus
iNaturalist Australia,2023,8,,-37.331544,144.108355,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,9,,-38.318365,142.36265,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,10,,-27.912043,153.37315,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,4,,-19.124619,146.870317,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,10,,-27.8742,153.078103,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,2,,-27.52833,153.09348,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,7,,-27.52797,153.103276,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,10,,-27.691839,151.568023,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-37.906592,144.124945,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,11,,-37.633621,144.088528,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,8,,-27.550822,153.053035,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,8,,-38.833435,143.516637,Victoria,Phascolarctos cinereus
iNaturalist Australia,2022,10,,-37.874531,142.290882,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,3,,-37.859437,144.25304,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,8,,-27.524115,153.093438,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,11,,-27.808274,151.559811,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,12,,-38.802167,143.477478,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,3,,-26.394889,153.000985,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,10,,-38.3618,146.385259,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,12,,-27.526918,153.090814,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,7,,-27.528402,153.109736,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,10,,-27.399072,152.61992,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,7,,-26.490041,151.863155,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,4,,-34.936317,138.698913,South Australia,Phascolarctos cinereus
iNaturalist Australia,2025,10,,-28.066638,152.610537,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,12,,-27.527,153.092056,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,3,,-27.529632,153.109669,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,12,,-27.509111,153.223572,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,1,,-27.974951,153.230618,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-37.90666,144.125159,Victoria,Phascolarctos cinereus
iNaturalist Australia,2026,4,,-27.546024,153.072753,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,1,,-34.749122,146.518508,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2023,1,,-27.526566,153.093048,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,4,,-27.528481,153.092607,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,11,,-27.261838,152.06395,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,7,,-28.756389,151.853333,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,1,,-34.898546,135.671606,South Australia,Phascolarctos cinereus
iNaturalist Australia,2022,2,,-28.959215,153.393979,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2023,11,,-27.526143,153.090658,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,9,,-27.526815,153.09021,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,4,,-37.921857,147.728863,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,5,,-27.331878,152.611237,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,5,,-27.528354,153.092895,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,3,,-36.839969,145.672625,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,9,,-38.354719,146.387545,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,6,,-27.61347,151.556488,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,9,,-27.429375,153.537522,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,6,,-28.280231,152.869001,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,3,,-34.890996,138.722451,South Australia,Phascolarctos cinereus
iNaturalist Australia,2026,4,,-27.526849,153.091435,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,6,,-27.401017,153.43878,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,10,,-27.822698,152.992373,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,5,,-37.586916,143.883379,Victoria,Phascolarctos cinereus
iNaturalist Australia,2021,12,,-27.53062,153.104553,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,6,,-27.529413,153.102591,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,4,,-34.890586,138.730651,South Australia,Phascolarctos cinereus
iNaturalist Australia,2023,9,,-34.814394,135.791614,South Australia,Phascolarctos cinereus
iNaturalist Australia,2025,8,,-27.525904,153.090546,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,1,,-27.510917,153.086717,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,2,,-34.889559,138.722467,South Australia,Phascolarctos cinereus
iNaturalist Australia,2023,12,,-27.525484,153.092199,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,7,,-34.89008,138.732753,South Australia,Phascolarctos cinereus
iNaturalist Australia,2023,7,,-27.528292,153.091871,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,1,,-37.925575,147.729028,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,4,,-29.505833,152.823787,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2025,7,,-27.505746,153.078424,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,10,,-35.874236,145.330621,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-27.991347,152.678793,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,11,,-27.792798,151.544977,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,9,,-34.905984,138.708075,South Australia,Phascolarctos cinereus
iNaturalist Australia,2020,7,,-34.903239,138.613493,South Australia,Phascolarctos cinereus
iNaturalist Australia,2026,3,,-34.898367,138.696091,South Australia,Phascolarctos cinereus
iNaturalist Australia,2023,10,,-27.529081,153.107975,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,10,,-34.892377,138.721851,South Australia,Phascolarctos cinereus
iNaturalist Australia,2023,4,,-27.527714,153.093045,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,6,,-38.476358,142.971256,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,10,,-27.509996,153.081033,Queensland,Phascolarctos cinereus
